iter	Passed	Remaining
10092	1747713	15568384
10093	1747878	15568131
10094	1748131	15568676
10095	1748313	15568579
10096	1748496	15568494
10097	1748640	15568061
10098	1748810	15567859
10099	1748991	15567753
10100	1749154	15567491
10101	1749283	15566922
10102	1749440	15566612
10103	1749611	15566418
10104	1749835	15566697
10105	1750013	15566562
10106	1750210	15566607
10107	1750366	15566275
10108	1750559	15566283
10109	1750719	15565993
10110	1750898	15565872
10111	1751078	15565760
10112	1751264	15565703
10113	1751460	15565731
10114	1751628	15565507
10115	1751786	15565204
10116	1751950	15564948
10117	1752129	15564824
10118	1752276	15564419
10119	1752467	15564402
10120	1752650	15564319
10121	1752860	15564476
10122	1753022	15564203
10123	1753198	15564054
10124	1753375	15563912
10125	1753522	15563503
10126	1753721	15563568
10127	1753918	15563603
10128	1754069	15563232
10129	1754284	15563430
10130	1754458	15563264
10131	1754598	15562795
10132	1754763	15562549
10133	1754951	15562512
10134	1755138	15562460
10135	1755332	15562474
10136	1755521	15562441
10137	1755716	15562453
10138	1755886	15562256
10139	1756037	15561883
10140	1756187	15561509
10141	1756378	15561489
10142	1756536	15561183
10143	1756707	15560996
10144	1756874	15560760
10145	1757040	15560528
10146	1757227	15560473
10147	1757398	15560287
10148	1757585	15560235
10149	1757749	15559982
10150	1757891	15559528
10151	1758078	15559483
10152	1758251	15559303
10153	1758424	15559128
10154	1758616	15559122
10155	1758792	15558979
10156	1758990	15559020
10157	1759206	15559231
10158	1759384	15559093
10159	1759548	15558844
10160	1759744	15558870
10161	1759880	15558367
10162	1760087	15558498
10163	1760261	15558327
10164	1760422	15558046
10165	1760599	15557909
10166	1760771	15557724
10167	1760918	15557316
10168	1761086	15557098
10169	1761264	15556966
10170	1761444	15556856
10171	1761623	15556735
10172	1761807	15556656
10173	1762010	15556746
10174	1762189	15556622
10175	1762365	15556473
10176	1762519	15556132
10177	1762667	15555743
10178	1762841	15555573
10179	1763029	15555532
10180	1763248	15555766
10181	1763434	15555699
10182	1763605	15555512
10183	1763788	15555425
10184	1763926	15554936
10185	1764090	15554685
10186	1764239	15554295
10187	1764434	15554317
10188	1764580	15553905
10189	1764773	15553910
10190	1764921	15553510
10191	1765069	15553116
10192	1765251	15553019
10193	1765411	15552734
10194	1765574	15552472
10195	1765760	15552404
10196	1765947	15552352
10197	1766184	15552749
10198	1766355	15552553
10199	1766519	15552298
10200	1766721	15552381
10201	1766868	15551979
10202	1767043	15551819
10203	1767222	15551695
10204	1767425	15551785
10205	1767636	15551948
10206	1767847	15552105
10207	1768026	15551979
10208	1768198	15551802
10209	1768423	15552079
10210	1768603	15551971
10211	1768766	15551704
10212	1768985	15551932
10213	1769155	15551732
10214	1769384	15552049
10215	1769623	15552454
10216	1769818	15552474
10217	1769972	15552134
10218	1770150	15551997
10219	1770335	15551929
10220	1770500	15551686
10221	1770705	15551786
10222	1770871	15551550
10223	1771045	15551383
10224	1771187	15550937
10225	1771355	15550721
10226	1771577	15550978
10227	1771765	15550930
10228	1771912	15550526
10229	1772081	15550318
10230	1772256	15550157
10231	1772441	15550093
10232	1772620	15549967
10233	1772800	15549857
10234	1772932	15549320
10235	1773137	15549424
10236	1773304	15549200
10237	1773486	15549098
10238	1773664	15548967
10239	1773834	15548769
10240	1774015	15548659
10241	1774191	15548516
10242	1774354	15548253
10243	1774511	15547939
10244	1774664	15547587
10245	1774845	15547480
10246	1774999	15547135
10247	1775194	15547159
10248	1775369	15546995
10249	1775551	15546906
10250	1775727	15546757
10251	1775910	15546668
10252	1776070	15546378
10253	1776228	15546070
10254	1776379	15545700
10255	1776597	15545922
10256	1776751	15545583
10257	1776944	15545576
10258	1777154	15545725
10259	1777327	15545553
10260	1777507	15545442
10261	1777689	15545339
10262	1777869	15545231
10263	1778065	15545257
10264	1778260	15545274
10265	1778421	15544988
10266	1778582	15544706
10267	1778760	15544576
10268	1778916	15544254
10269	1779074	15543944
10270	1779282	15544080
10271	1779437	15543744
10272	1779611	15543583
10273	1779781	15543381
10274	1779960	15543254
10275	1780147	15543202
10276	1780312	15542958
10277	1780462	15542583
10278	1780670	15542711
10279	1780820	15542335
10280	1781015	15542355
10281	1781167	15541998
10282	1781315	15541603
10283	1781540	15541883
10284	1781693	15541526
10285	1781860	15541299
10286	1782042	15541206
10287	1782233	15541185
10288	1782394	15540906
10289	1782589	15540925
10290	1782761	15540735
10291	1782933	15540556
10292	1783077	15540127
10293	1783241	15539872
10294	1783415	15539705
10295	1783584	15539494
10296	1783811	15539792
10297	1784020	15539929
10298	1784203	15539841
10299	1784396	15539838
10300	1784558	15539571
10301	1784748	15539545
10302	1784924	15539392
10303	1785077	15539046
10304	1785220	15538606
10305	1785424	15538706
10306	1785609	15538629
10307	1785794	15538560
10308	1785942	15538168
10309	1786090	15537772
10310	1786228	15537295
10311	1786460	15537635
10312	1786648	15537584
10313	1786841	15537584
10314	1787008	15537355
10315	1787176	15537138
10316	1787360	15537059
10317	1787525	15536819
10318	1787723	15536857
10319	1787941	15537069
10320	1788116	15536914
10321	1788277	15536637
10322	1788432	15536305
10323	1788610	15536169
10324	1788754	15535740
10325	1788953	15535797
10326	1789084	15535254
10327	1789275	15535237
10328	1789463	15535194
10329	1789628	15534944
10330	1789822	15534955
10331	1790003	15534845
10332	1790159	15534524
10333	1790315	15534197
10334	1790479	15533948
10335	1790636	15533635
10336	1790818	15533539
10337	1791008	15533508
10338	1791181	15533333
10339	1791355	15533162
10340	1791541	15533099
10341	1791727	15533042
10342	1791913	15532977
10343	1792108	15532996
10344	1792299	15532977
10345	1792486	15532921
10346	1792664	15532788
10347	1792852	15532743
10348	1793027	15532583
10349	1793229	15532655
10350	1793404	15532498
10351	1793555	15532139
10352	1793752	15532164
10353	1793927	15532006
10354	1794102	15531850
10355	1794264	15531579
10356	1794473	15531713
10357	1794631	15531409
10358	1794780	15531028
10359	1794948	15530806
10360	1795153	15530911
10361	1795338	15530837
10362	1795506	15530621
10363	1795704	15530658
10364	1795879	15530503
10365	1796048	15530295
10366	1796240	15530281
10367	1796417	15530142
10368	1796611	15530146
10369	1796755	15529720
10370	1796909	15529380
10371	1797075	15529142
10372	1797258	15529058
10373	1797425	15528828
10374	1797623	15528866
10375	1797806	15528782
10376	1797998	15528767
10377	1798187	15528734
10378	1798345	15528425
10379	1798545	15528480
10380	1798694	15528099
10381	1798859	15527852
10382	1799011	15527496
10383	1799171	15527211
10384	1799363	15527199
10385	1799553	15527169
10386	1799717	15526914
10387	1799928	15527070
10388	1800113	15526993
10389	1800325	15527159
10390	1800505	15527040
10391	1800685	15526928
10392	1800841	15526601
10393	1801005	15526351
10394	1801193	15526303
10395	1801406	15526476
10396	1801576	15526272
10397	1801780	15526363
10398	1801957	15526221
10399	1802128	15526032
10400	1802300	15525841
10401	1802497	15525880
10402	1802679	15525782
10403	1802868	15525742
10404	1803086	15525948
10405	1803273	15525898
10406	1803458	15525823
10407	1803622	15525571
10408	1803809	15525518
10409	1803972	15525255
10410	1804133	15524975
10411	1804280	15524578
10412	1804453	15524397
10413	1804636	15524310
10414	1804790	15523972
10415	1804975	15523896
10416	1805170	15523915
10417	1805361	15523893
10418	1805543	15523791
10419	1805696	15523445
10420	1805882	15523383
10421	1806031	15523000
10422	1806198	15522769
10423	1806371	15522598
10424	1806522	15522234
10425	1806689	15522005
10426	1806840	15521640
10427	1807010	15521439
10428	1807180	15521239
10429	1807350	15521037
10430	1807538	15520987
10431	1807721	15520893
10432	1807917	15520921
10433	1808123	15521024
10434	1808274	15520657
10435	1808509	15521021
10436	1808702	15521010
10437	1808875	15520837
10438	1809059	15520758
10439	1809246	15520702
10440	1809427	15520594
10441	1809596	15520383
10442	1809742	15519979
10443	1809894	15519621
10444	1810060	15519384
10445	1810260	15519440
10446	1810423	15519175
10447	1810577	15518835
10448	1810728	15518472
10449	1810907	15518350
10450	1811109	15518422
10451	1811311	15518496
10452	1811521	15518634
10453	1811703	15518539
10454	1811877	15518367
10455	1812099	15518612
10456	1812307	15518739
10457	1812460	15518390
10458	1812649	15518350
10459	1812834	15518279
10460	1812984	15517910
10461	1813195	15518059
10462	1813421	15518336
10463	1813597	15518183
10464	1813765	15517960
10465	1813917	15517607
10466	1814139	15517849
10467	1814324	15517782
10468	1814539	15517958
10469	1814740	15518020
10470	1814909	15517812
10471	1815076	15517585
10472	1815248	15517403
10473	1815413	15517154
10474	1815563	15516787
10475	1815753	15516754
10476	1815914	15516472
10477	1816099	15516399
10478	1816251	15516045
10479	1816470	15516263
10480	1816636	15516030
10481	1816802	15515788
10482	1816946	15515369
10483	1817120	15515198
10484	1817310	15515165
10485	1817505	15515184
10486	1817694	15515138
10487	1817864	15514935
10488	1818032	15514717
10489	1818184	15514369
10490	1818386	15514435
10491	1818554	15514218
10492	1818710	15513900
10493	1818944	15514238
10494	1819180	15514600
10495	1819380	15514655
10496	1819583	15514738
10497	1819768	15514663
10498	1819937	15514453
10499	1820099	15514183
10500	1820271	15513993
10501	1820473	15514067
10502	1820623	15513694
10503	1820824	15513761
10504	1821005	15513646
10505	1821210	15513741
10506	1821409	15513792
10507	1821580	15513600
10508	1821782	15513669
10509	1821928	15513260
10510	1822130	15513329
10511	1822287	15513023
10512	1822485	15513053
10513	1822638	15512709
10514	1822792	15512375
10515	1823027	15512719
10516	1823179	15512370
10517	1823344	15512125
10518	1823496	15511770
10519	1823651	15511439
10520	1823865	15511610
10521	1824021	15511293
10522	1824187	15511051
10523	1824364	15510915
10524	1824545	15510806
10525	1824705	15510517
10526	1824904	15510564
10527	1825079	15510399
10528	1825253	15510233
10529	1825413	15509950
10530	1825565	15509592
10531	1825718	15509243
10532	1825912	15509249
10533	1826089	15509102
10534	1826246	15508797
10535	1826425	15508664
10536	1826602	15508526
10537	1826780	15508388
10538	1826945	15508144
10539	1827132	15508086
10540	1827311	15507967
10541	1827494	15507873
10542	1827685	15507847
10543	1827865	15507737
10544	1828026	15507453
10545	1828217	15507433
10546	1828392	15507271
10547	1828558	15507038
10548	1828712	15506702
10549	1828906	15506696
10550	1829116	15506834
10551	1829300	15506757
10552	1829483	15506665
10553	1829697	15506830
10554	1829881	15506748
10555	1830057	15506603
10556	1830262	15506698
10557	1830466	15506778
10558	1830627	15506499
10559	1830783	15506178
10560	1830931	15505789
10561	1831106	15505630
10562	1831311	15505727
10563	1831483	15505542
10564	1831643	15505260
10565	1831821	15505123
10566	1831999	15504988
10567	1832194	15505001
10568	1832394	15505047
10569	1832597	15505131
10570	1832760	15504869
10571	1832969	15504997
10572	1833125	15504674
10573	1833317	15504657
10574	1833470	15504316
10575	1833665	15504318
10576	1833863	15504355
10577	1834009	15503953
10578	1834216	15504061
10579	1834417	15504126
10580	1834597	15504000
10581	1834783	15503941
10582	1834949	15503700
10583	1835158	15503828
10584	1835340	15503726
10585	1835547	15503839
10586	1835699	15503482
10587	1835899	15503540
10588	1836093	15503536
10589	1836265	15503348
10590	1836438	15503177
10591	1836626	15503127
10592	1836799	15502947
10593	1836947	15502563
10594	1837119	15502373
10595	1837273	15502035
10596	1837464	15502012
10597	1837613	15501633
10598	1837786	15501458
10599	1837930	15501039
10600	1838166	15501388
10601	1838334	15501169
10602	1838518	15501090
10603	1838697	15500964
10604	1838887	15500928
10605	1839086	15500972
10606	1839275	15500926
10607	1839459	15500847
10608	1839601	15500407
10609	1839747	15500006
10610	1839906	15499704
10611	1840099	15499695
10612	1840285	15499634
10613	1840467	15499530
10614	1840615	15499144
10615	1840828	15499301
10616	1841010	15499202
10617	1841208	15499237
10618	1841393	15499158
10619	1841592	15499202
10620	1841814	15499441
10621	1841989	15499275
10622	1842184	15499286
10623	1842347	15499029
10624	1842522	15498865
10625	1842714	15498849
10626	1842873	15498557
10627	1843054	15498447
10628	1843247	15498432
10629	1843415	15498218
10630	1843583	15498000
10631	1843762	15497872
10632	1843963	15497930
10633	1844132	15497719
10634	1844275	15497291
10635	1844446	15497099
10636	1844648	15497162
10637	1844817	15496950
10638	1844968	15496590
10639	1845167	15496631
10640	1845379	15496780
10641	1845557	15496644
10642	1845768	15496792
10643	1845931	15496530
10644	1846126	15496534
10645	1846331	15496625
10646	1846525	15496630
10647	1846711	15496561
10648	1846883	15496372
10649	1847040	15496063
10650	1847185	15495653
10651	1847333	15495266
10652	1847524	15495240
10653	1847738	15495401
10654	1847950	15495552
10655	1848122	15495368
10656	1848329	15495475
10657	1848498	15495267
10658	1848665	15495038
10659	1848855	15495003
10660	1849043	15494952
10661	1849245	15495022
10662	1849407	15494750
10663	1849605	15494782
10664	1849759	15494442
10665	1849932	15494270
10666	1850116	15494185
10667	1850312	15494203
10668	1850488	15494044
10669	1850642	15493708
10670	1850809	15493484
10671	1850976	15493256
10672	1851181	15493347
10673	1851337	15493030
10674	1851505	15492805
10675	1851690	15492728
10676	1851845	15492403
10677	1852025	15492282
10678	1852200	15492125
10679	1852379	15491998
10680	1852572	15491987
10681	1852718	15491584
10682	1852893	15491426
10683	1853067	15491252
10684	1853266	15491298
10685	1853434	15491080
10686	1853617	15490984
10687	1853790	15490806
10688	1853939	15490426
10689	1854183	15490841
10690	1854332	15490462
10691	1854479	15490075
10692	1854667	15490019
10693	1854818	15489655
10694	1854972	15489327
10695	1855132	15489040
10696	1855320	15488985
10697	1855476	15488663
10698	1855639	15488410
10699	1855826	15488347
10700	1856024	15488379
10701	1856178	15488040
10702	1856372	15488036
10703	1856538	15487805
10704	1856750	15487952
10705	1856912	15487687
10706	1857108	15487697
10707	1857310	15487767
10708	1857519	15487889
10709	1857717	15487919
10710	1857924	15488025
10711	1858099	15487863
10712	1858269	15487660
10713	1858440	15487464
10714	1858598	15487167
10715	1858804	15487261
10716	1858967	15486998
10717	1859119	15486647
10718	1859308	15486601
10719	1859467	15486313
10720	1859644	15486167
10721	1859794	15485794
10722	1859962	15485576
10723	1860103	15485137
10724	1860304	15485192
10725	1860484	15485076
10726	1860671	15485008
10727	1860860	15484969
10728	1861020	15484684
10729	1861199	15484551
10730	1861375	15484406
10731	1861523	15484017
10732	1861728	15484107
10733	1861891	15483846
10734	1862049	15483545
10735	1862228	15483420
10736	1862409	15483307
10737	1862594	15483231
10738	1862768	15483057
10739	1862946	15482920
10740	1863146	15482967
10741	1863294	15482586
10742	1863474	15482463
10743	1863683	15482586
10744	1863877	15482584
10745	1864065	15482534
10746	1864226	15482257
10747	1864376	15481889
10748	1864543	15481662
10749	1864738	15481662
10750	1864936	15481695
10751	1865098	15481424
10752	1865241	15481001
10753	1865417	15480847
10754	1865594	15480705
10755	1865749	15480376
10756	1865948	15480418
10757	1866139	15480387
10758	1866341	15480455
10759	1866531	15480417
10760	1866687	15480099
10761	1866889	15480161
10762	1867087	15480192
10763	1867266	15480060
10764	1867460	15480058
10765	1867630	15479853
10766	1867815	15479778
10767	1868003	15479721
10768	1868184	15479613
10769	1868358	15479443
10770	1868578	15479656
10771	1868758	15479536
10772	1868905	15479145
10773	1869055	15478777
10774	1869240	15478699
10775	1869440	15478741
10776	1869660	15478956
10777	1869836	15478800
10778	1870024	15478753
10779	1870179	15478423
10780	1870341	15478157
10781	1870519	15478015
10782	1870666	15477628
10783	1870845	15477500
10784	1871026	15477389
10785	1871219	15477377
10786	1871369	15477006
10787	1871521	15476659
10788	1871694	15476482
10789	1871857	15476218
10790	1872042	15476143
10791	1872246	15476216
10792	1872431	15476138
10793	1872588	15475834
10794	1872748	15475547
10795	1872903	15475220
10796	1873082	15475093
10797	1873267	15475016
10798	1873455	15474958
10799	1873632	15474814
10800	1873811	15474688
10801	1873960	15474312
10802	1874134	15474143
10803	1874297	15473885
10804	1874474	15473736
10805	1874667	15473727
10806	1874843	15473571
10807	1874998	15473251
10808	1875195	15473270
10809	1875378	15473171
10810	1875525	15472777
10811	1875693	15472560
10812	1875900	15472663
10813	1876072	15472481
10814	1876247	15472319
10815	1876421	15472146
10816	1876599	15472014
10817	1876773	15471847
10818	1876936	15471580
10819	1877131	15471585
10820	1877336	15471672
10821	1877507	15471482
10822	1877702	15471486
10823	1877928	15471743
10824	1878112	15471659
10825	1878335	15471894
10826	1878526	15471864
10827	1878692	15471626
10828	1878858	15471389
10829	1879001	15470965
10830	1879174	15470786
10831	1879397	15471021
10832	1879592	15471029
10833	1879766	15470852
10834	1879958	15470839
10835	1880144	15470760
10836	1880308	15470515
10837	1880496	15470458
10838	1880692	15470472
10839	1880860	15470252
10840	1881063	15470320
10841	1881258	15470319
10842	1881482	15470568
10843	1881648	15470327
10844	1881810	15470062
10845	1881990	15469938
10846	1882165	15469779
10847	1882334	15469566
10848	1882525	15469537
10849	1882677	15469187
10850	1882837	15468904
10851	1882994	15468598
10852	1883199	15468681
10853	1883379	15468561
10854	1883562	15468463
10855	1883760	15468495
10856	1883978	15468685
10857	1884177	15468719
10858	1884374	15468736
10859	1884558	15468651
10860	1884766	15468757
10861	1884931	15468514
10862	1885100	15468303
10863	1885289	15468262
10864	1885463	15468089
10865	1885662	15468121
10866	1885843	15468008
10867	1886043	15468056
10868	1886197	15467723
10869	1886367	15467520
10870	1886566	15467551
10871	1886742	15467400
10872	1886941	15467437
10873	1887159	15467624
10874	1887357	15467650
10875	1887509	15467300
10876	1887704	15467304
10877	1887860	15466991
10878	1888033	15466812
10879	1888187	15466479
10880	1888341	15466146
10881	1888523	15466039
10882	1888709	15465969
10883	1888900	15465938
10884	1889075	15465775
10885	1889237	15465503
10886	1889422	15465428
10887	1889588	15465190
10888	1889765	15465049
10889	1889960	15465046
10890	1890185	15465292
10891	1890352	15465070
10892	1890573	15465282
10893	1890752	15465154
10894	1890934	15465050
10895	1891112	15464912
10896	1891318	15465005
10897	1891516	15465028
10898	1891699	15464937
10899	1891855	15464616
10900	1892019	15464361
10901	1892166	15463970
10902	1892380	15464132
10903	1892558	15463992
10904	1892749	15463962
10905	1892952	15464027
10906	1893127	15463871
10907	1893329	15463924
10908	1893537	15464031
10909	1893742	15464120
10910	1893930	15464061
10911	1894123	15464043
10912	1894312	15464001
10913	1894494	15463892
10914	1894680	15463820
10915	1894826	15463424
10916	1894984	15463123
10917	1895186	15463180
10918	1895385	15463213
10919	1895590	15463297
10920	1895779	15463246
10921	1895968	15463199
10922	1896116	15462817
10923	1896309	15462799
10924	1896482	15462627
10925	1896656	15462455
10926	1896831	15462294
10927	1897030	15462325
10928	1897198	15462104
10929	1897381	15462012
10930	1897553	15461822
10931	1897728	15461660
10932	1897888	15461378
10933	1898058	15461176
10934	1898246	15461116
10935	1898432	15461043
10936	1898615	15460947
10937	1898801	15460877
10938	1898986	15460792
10939	1899150	15460542
10940	1899311	15460271
10941	1899518	15460368
10942	1899692	15460195
10943	1899877	15460118
10944	1900071	15460107
10945	1900235	15459855
10946	1900392	15459542
10947	1900568	15459394
10948	1900781	15459541
10949	1900949	15459317
10950	1901117	15459097
10951	1901309	15459080
10952	1901449	15458633
10953	1901613	15458375
10954	1901790	15458229
10955	1901962	15458046
10956	1902111	15457675
10957	1902289	15457537
10958	1902447	15457231
10959	1902628	15457124
10960	1902774	15456719
10961	1902922	15456344
10962	1903099	15456194
10963	1903279	15456074
10964	1903460	15455959
10965	1903631	15455764
10966	1903787	15455448
10967	1903953	15455213
10968	1904114	15454939
10969	1904259	15454536
10970	1904489	15454820
10971	1904659	15454615
10972	1904815	15454295
10973	1905017	15454352
10974	1905193	15454200
10975	1905375	15454091
10976	1905557	15453990
10977	1905744	15453927
10978	1905898	15453589
10979	1906076	15453452
10980	1906235	15453163
10981	1906433	15453189
10982	1906594	15452909
10983	1906773	15452779
10984	1906957	15452688
10985	1907125	15452473
10986	1907270	15452069
10987	1907480	15452188
10988	1907675	15452188
10989	1907854	15452056
10990	1908015	15451780
10991	1908264	15452220
10992	1908465	15452268
10993	1908710	15452668
10994	1908890	15452548
10995	1909085	15452554
10996	1909252	15452321
10997	1909414	15452055
10998	1909589	15451889
10999	1909771	15451791
11000	1909920	15451414
11001	1910130	15451538
11002	1910290	15451253
11003	1910464	15451083
11004	1910637	15450901
11005	1910826	15450850
11006	1911029	15450914
11007	1911210	15450802
11008	1911414	15450878
11009	1911561	15450489
11010	1911743	15450380
11011	1911932	15450328
11012	1912122	15450291
11013	1912298	15450138
11014	1912488	15450094
11015	1912669	15449980
11016	1912830	15449701
11017	1912992	15449441
11018	1913184	15449410
11019	1913389	15449493
11020	1913563	15449317
11021	1913764	15449369
11022	1913934	15449162
11023	1914109	15449005
11024	1914308	15449032
11025	1914479	15448837
11026	1914677	15448864
11027	1914860	15448767
11028	1915030	15448558
11029	1915163	15448062
11030	1915338	15447897
11031	1915499	15447623
11032	1915687	15447565
11033	1915918	15447853
11034	1916069	15447499
11035	1916272	15447556
11036	1916453	15447447
11037	1916624	15447253
11038	1916769	15446841
11039	1916947	15446704
11040	1917123	15446553
11041	1917301	15446414
11042	1917487	15446338
11043	1917659	15446151
11044	1917846	15446086
11045	1918011	15445842
11046	1918192	15445727
11047	1918406	15445882
11048	1918581	15445717
11049	1918773	15445694
11050	1918952	15445562
11051	1919176	15445794
11052	1919311	15445307
11053	1919467	15444989
11054	1919637	15444791
11055	1919832	15444789
11056	1920011	15444661
11057	1920182	15444460
11058	1920396	15444610
11059	1920527	15444097
11060	1920735	15444200
11061	1920947	15444335
11062	1921105	15444035
11063	1921270	15443793
11064	1921442	15443602
11065	1921621	15443471
11066	1921784	15443218
11067	1921978	15443205
11068	1922155	15443055
11069	1922337	15442951
11070	1922516	15442822
11071	1922699	15442718
11072	1922870	15442529
11073	1923034	15442276
11074	1923212	15442137
11075	1923389	15441988
11076	1923565	15441833
11077	1923767	15441888
11078	1923936	15441675
11079	1924117	15441561
11080	1924304	15441498
11081	1924517	15441641
11082	1924690	15441460
11083	1924864	15441287
11084	1925025	15441014
11085	1925200	15440854
11086	1925333	15440348
11087	1925519	15440272
11088	1925703	15440186
11089	1925898	15440186
11090	1926060	15439914
11091	1926238	15439777
11092	1926394	15439458
11093	1926603	15439571
11094	1926763	15439288
11095	1926935	15439099
11096	1927062	15438556
11097	1927295	15438858
11098	1927484	15438802
11099	1927653	15438595
11100	1927799	15438199
11101	1927960	15437923
11102	1928111	15437567
11103	1928328	15437741
11104	1928485	15437437
11105	1928650	15437191
11106	1928813	15436931
11107	1928993	15436811
11108	1929176	15436711
11109	1929354	15436570
11110	1929518	15436319
11111	1929764	15436728
11112	1929937	15436549
11113	1930142	15436624
11114	1930327	15436543
11115	1930511	15436453
11116	1930751	15436808
11117	1930977	15437051
11118	1931158	15436932
11119	1931356	15436957
11120	1931562	15437040
11121	1931723	15436769
11122	1931912	15436712
11123	1932103	15436677
11124	1932295	15436652
11125	1932444	15436278
11126	1932650	15436369
11127	1932818	15436145
11128	1933017	15436174
11129	1933179	15435908
11130	1933347	15435688
11131	1933531	15435596
11132	1933687	15435281
11133	1933838	15434926
11134	1933990	15434583
11135	1934200	15434696
11136	1934380	15434573
11137	1934541	15434296
11138	1934710	15434090
11139	1934876	15433850
11140	1935032	15433539
11141	1935219	15433472
11142	1935378	15433182
11143	1935580	15433236
11144	1935756	15433079
11145	1935956	15433117
11146	1936125	15432904
11147	1936296	15432710
11148	1936464	15432490
11149	1936653	15432438
11150	1936802	15432062
11151	1936992	15432019
11152	1937139	15431632
11153	1937353	15431781
11154	1937536	15431681
11155	1937682	15431286
11156	1937872	15431246
11157	1938045	15431066
11158	1938217	15430879
11159	1938369	15430533
11160	1938567	15430552
11161	1938756	15430499
11162	1938906	15430136
11163	1939133	15430389
11164	1939325	15430359
11165	1939518	15430338
11166	1939687	15430127
11167	1939834	15429746
11168	1940022	15429683
11169	1940194	15429497
11170	1940377	15429398
11171	1940573	15429402
11172	1940731	15429098
11173	1940932	15429147
11174	1941119	15429079
11175	1941283	15428826
11176	1941504	15429031
11177	1941695	15428991
11178	1941872	15428847
11179	1942060	15428786
11180	1942233	15428604
11181	1942419	15428530
11182	1942607	15428468
11183	1942770	15428207
11184	1942937	15427985
11185	1943098	15427709
11186	1943268	15427501
11187	1943439	15427307
11188	1943612	15427133
11189	1943807	15427125
11190	1943998	15427086
11191	1944184	15427011
11192	1944343	15426723
11193	1944554	15426847
11194	1944750	15426849
11195	1944898	15426473
11196	1945047	15426103
11197	1945198	15425748
11198	1945352	15425420
11199	1945538	15425337
11200	1945710	15425153
11201	1945873	15424892
11202	1946088	15425050
11203	1946263	15424883
11204	1946482	15425072
11205	1946648	15424836
11206	1946810	15424566
11207	1946995	15424483
11208	1947153	15424183
11209	1947341	15424122
11210	1947511	15423921
11211	1947666	15423603
11212	1947852	15423525
11213	1948033	15423409
11214	1948202	15423194
11215	1948424	15423406
11216	1948613	15423354
11217	1948808	15423345
11218	1948993	15423264
11219	1949156	15423003
11220	1949321	15422765
11221	1949555	15423065
11222	1949770	15423215
11223	1949950	15423092
11224	1950149	15423121
11225	1950355	15423199
11226	1950500	15422804
11227	1950655	15422479
11228	1950861	15422557
11229	1951041	15422435
11230	1951227	15422360
11231	1951424	15422372
11232	1951624	15422399
11233	1951784	15422117
11234	1951951	15421894
11235	1952123	15421706
11236	1952288	15421462
11237	1952473	15421380
11238	1952706	15421672
11239	1952877	15421474
11240	1953030	15421143
11241	1953197	15420911
11242	1953360	15420653
11243	1953509	15420283
11244	1953720	15420404
11245	1953909	15420353
11246	1954092	15420251
11247	1954305	15420389
11248	1954481	15420228
11249	1954650	15420020
11250	1954869	15420205
11251	1955048	15420068
11252	1955210	15419806
11253	1955431	15420004
11254	1955600	15419790
11255	1955744	15419381
11256	1955916	15419197
11257	1956112	15419201
11258	1956280	15418976
11259	1956494	15419123
11260	1956665	15418925
11261	1956850	15418838
11262	1957058	15418937
11263	1957242	15418846
11264	1957408	15418612
11265	1957602	15418595
11266	1957781	15418461
11267	1957958	15418313
11268	1958121	15418058
11269	1958294	15417876
11270	1958470	15417721
11271	1958694	15417938
11272	1958846	15417596
11273	1959023	15417452
11274	1959200	15417299
11275	1959421	15417495
11276	1959612	15417457
11277	1959774	15417195
11278	1959949	15417028
11279	1960121	15416838
11280	1960296	15416680
11281	1960507	15416794
11282	1960680	15416618
11283	1960832	15416269
11284	1961020	15416212
11285	1961186	15415975
11286	1961375	15415919
11287	1961546	15415727
11288	1961679	15415231
11289	1961900	15415430
11290	1962108	15415527
11291	1962276	15415306
11292	1962488	15415429
11293	1962671	15415329
11294	1962867	15415331
11295	1963070	15415389
11296	1963276	15415466
11297	1963420	15415059
11298	1963626	15415139
11299	1963776	15414774
11300	1963964	15414717
11301	1964159	15414709
11302	1964353	15414691
11303	1964568	15414838
11304	1964767	15414861
11305	1964921	15414539
11306	1965103	15414430
11307	1965282	15414292
11308	1965453	15414101
11309	1965604	15413744
11310	1965747	15413327
11311	1965961	15413473
11312	1966143	15413363
11313	1966299	15413045
11314	1966478	15412912
11315	1966623	15412513
11316	1966832	15412617
11317	1967019	15412552
11318	1967177	15412250
11319	1967355	15412107
11320	1967587	15412389
11321	1967802	15412538
11322	1967983	15412425
11323	1968145	15412159
11324	1968338	15412133
11325	1968550	15412255
11326	1968714	15412007
11327	1968889	15411847
11328	1969088	15411868
11329	1969269	15411750
11330	1969472	15411807
11331	1969639	15411574
11332	1969842	15411628
11333	1970032	15411585
11334	1970252	15411775
11335	1970414	15411507
11336	1970594	15411378
11337	1970768	15411211
11338	1970955	15411136
11339	1971122	15410909
11340	1971311	15410854
11341	1971494	15410756
11342	1971655	15410476
11343	1971785	15409966
11344	1971960	15409796
11345	1972124	15409549
11346	1972283	15409258
11347	1972465	15409147
11348	1972618	15408810
11349	1972798	15408684
11350	1972959	15408408
11351	1973078	15407813
11352	1973250	15407624
11353	1973446	15407619
11354	1973595	15407254
11355	1973773	15407116
11356	1973969	15407116
11357	1974125	15406803
11358	1974321	15406797
11359	1974514	15406773
11360	1974662	15406399
11361	1974868	15406480
11362	1975047	15406342
